"Time","A0","A0volt","A0tempF","A1","A1volt","A1tempF","A2","A2volt","A2tempF","A3","A3volt","A4","A4volt","A5","A5volt","A6","A6volt","A7","A7volt","RTCTEMP","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11","D12","D13","SerialNumber"
"2023-10-11T22:01:53","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:02:53","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:03:53","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:04:54","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:05:54","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","355","14.2","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:06:55","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","327","13.08","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:07:55","145","0.71","69.57","509","2.48","389.8","588","2.87","459.3","375","15.0","327","13.08","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:08:55","145","0.71","69.57","509","2.48","389.8","362","1.77","260.48","22","0.88","323","12.92","300","12.0","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:09:56","146","0.71","70.45","509","2.48","389.8","362","1.77","260.48","0","0.0","321","12.84","299","11.96","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:10:56","146","0.71","70.45","509","2.48","389.8","362","1.77","260.48","0","0.0","321","12.84","298","11.92","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:11:57","145","0.71","69.57","509","2.48","389.8","362","1.77","260.48","0","0.0","320","12.8","298","11.92","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:12:57","145","0.71","69.57","509","2.48","389.8","363","1.77","261.35","0","0.0","319","12.76","297","11.88","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:13:57","146","0.71","70.45","509","2.48","389.8","363","1.77","261.35","0","0.0","319","12.76","297","11.88","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:14:58","145","0.71","69.57","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","297","11.88","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:15:58","146","0.71","70.45","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","296","11.84","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:16:58","145","0.71","69.57","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","296","11.84","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:17:59","145","0.71","69.57","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","296","11.84","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:18:59","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:20:00","145","0.71","69.57","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:21:00","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:22:00","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:23:01","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:24:01","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:25:02","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:26:02","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:27:02","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:28:03","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:29:03","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:30:04","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:31:04","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:32:04","145","0.71","69.57","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:33:05","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:34:05","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:35:06","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:36:06","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:37:06","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:38:07","146","0.71","70.45","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:39:07","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","321","12.84","355","14.2","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:40:07","145","0.71","69.57","508","2.48","388.92","589","2.87","460.18","375","15.0","322","12.88","355","14.2","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:41:08","146","0.71","70.45","508","2.48","388.92","589","2.87","460.18","375","15.0","322","12.88","355","14.2","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:42:08","145","0.71","69.57","509","2.48","389.8","589","2.87","460.18","375","15.0","322","12.88","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:43:09","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:44:09","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:45:09","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:46:10","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:47:10","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:48:11","146","0.71","70.45","509","2.48","389.8","588","2.87","459.3","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:49:11","146","0.71","70.45","509","2.48","389.8","588","2.87","459.3","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:50:11","146","0.71","70.45","509","2.48","389.8","588","2.87","459.3","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:51:12","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:52:12","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:53:13","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:54:13","146","0.71","70.45","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:55:13","146","0.71","70.45","509","2.48","389.8","588","2.87","459.3","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:56:14","146","0.71","70.45","509","2.48","389.8","588","2.87","459.3","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:57:14","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:58:15","147","0.72","71.33","509","2.48","389.8","588","2.87","459.3","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T22:59:15","147","0.72","71.33","508","2.48","388.92","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:00:15","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:01:16","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.0","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:02:16","147","0.72","71.33","509","2.48","389.8","588","2.87","459.3","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.0","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:03:17","147","0.72","71.33","508","2.48","388.92","588","2.87","459.3","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:04:17","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:05:17","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:06:18","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","325","13.0","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:07:18","147","0.72","71.33","509","2.48","389.8","588","2.87","459.3","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:08:19","147","0.72","71.33","509","2.48","389.8","589","2.87","460.18","375","15.0","326","13.04","356","14.24","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:09:19","147","0.72","71.33","509","2.48","389.8","362","1.77","260.48","0","0.0","321","12.84","299","11.96","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:10:19","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","320","12.8","298","11.92","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:11:20","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","319","12.76","297","11.88","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:12:20","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","319","12.76","297","11.88","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:13:20","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","296","11.84","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:14:21","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","296","11.84","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:15:21","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","318","12.72","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:16:22","147","0.72","71.33","509","2.48","389.8","363","1.77","261.35","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:17:22","148","0.72","72.21","509","2.48","389.8","363","1.77","261.35","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:18:22","148","0.72","72.21","509","2.48","389.8","363","1.77","261.35","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:19:23","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","295","11.8","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:20:23","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","317","12.68","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:21:24","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:22:24","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:23:24","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:24:25","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:25:25","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:26:26","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:27:26","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:28:26","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:29:27","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:30:27","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","316","12.64","294","11.76","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:31:28","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:32:28","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:33:28","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:34:29","148","0.72","72.21","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:35:29","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:36:29","147","0.72","71.33","509","2.48","389.8","364","1.78","262.23","0","0.0","315","12.6","293","11.72","0","0.0","0","0.0","25.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:37:30","148","0.72","72.21","509","2.48","389.8","365","1.78","263.11","0","0.0","314","12.56","292","11.68","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:38:30","147","0.72","71.33","509","2.48","389.8","365","1.78","263.11","0","0.0","314","12.56","292","11.68","0","0.0","0","0.0","25.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:39:31","148","0.72","72.21","508","2.48","388.92","589","2.87","460.18","375","15.0","320","12.8","355","14.2","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:40:31","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","320","12.8","356","14.24","0","0.0","0","0.0","25.75","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:41:31","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","321","12.84","356","14.24","0","0.0","0","0.0","26.0","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:42:32","148","0.72","72.21","509","2.48","389.8","588","2.87","459.3","375","15.0","321","12.84","356","14.24","0","0.0","0","0.0","26.0","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:43:32","148","0.72","72.21","509","2.48","389.8","588","2.87","459.3","375","15.0","322","12.88","356","14.24","0","0.0","0","0.0","26.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:44:33","148","0.72","72.21","509","2.48","389.8","588","2.87","459.3","375","15.0","322","12.88","356","14.24","0","0.0","0","0.0","26.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:45:33","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","322","12.88","356","14.24","0","0.0","0","0.0","26.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:46:33","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","26.25","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:47:34","148","0.72","72.21","509","2.48","389.8","588","2.87","459.3","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:48:34","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:49:35","149","0.73","73.09","509","2.48","389.8","588","2.87","459.3","375","15.0","323","12.92","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:50:35","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:51:35","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:52:36","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:53:36","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:54:37","148","0.72","72.21","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:55:37","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
"2023-10-11T23:56:37","149","0.73","73.09","509","2.48","389.8","589","2.87","460.18","375","15.0","324","12.96","356","14.24","0","0.0","0","0.0","26.5","1","1","1","1","0","1","1","1","1","1","1","1","2251441C44100820F80BA000A0000057"
